RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
44458,55A0884A0,2015-07-01T04:00:00.000Z,135000,RIVERSIDE AVE,324,
44459,55A088500,2003-06-13T04:00:00.000Z,125000,RIVERSIDE AVE,326,
44460,55A088500,2017-04-14T04:00:00.000Z,0,RIVERSIDE AVE,326,
44461,55A088500,1994-05-27T04:00:00.000Z,74900,RIVERSIDE AVE,326,
44462,55A088500,1993-09-03T04:00:00.000Z,0,RIVERSIDE AVE,326,
44463,55A088501,1994-05-10T04:00:00.000Z,136200,RIVERSIDE AVE,421,
44464,55A088501,2008-08-05T04:00:00.000Z,172341,RIVERSIDE AVE,421,
44465,55A088501,1994-07-08T04:00:00.000Z,73400,RIVERSIDE AVE,421,
44466,55A088510,1994-09-28T04:00:00.000Z,76000,RIVERSIDE AVE,419,
44467,55A088510,1994-05-11T04:00:00.000Z,11350,RIVERSIDE AVE,419,
44468,55A088520,1994-11-29T05:00:00.000Z,74900,RIVERSIDE AVE,417,
44469,55A088520,2008-10-07T04:00:00.000Z,185000,RIVERSIDE AVE,417,
44470,55A088520,2003-09-08T04:00:00.000Z,0,RIVERSIDE AVE,417,
44471,55A088520,1994-06-10T04:00:00.000Z,11350,RIVERSIDE AVE,417,
44472,55A088530,1995-02-27T05:00:00.000Z,11350,RIVERSIDE AVE,415,
44473,55A088530,1995-08-01T04:00:00.000Z,71400,RIVERSIDE AVE,415,
44474,55A088540,2012-02-08T05:00:00.000Z,113605,RIVERSIDE AVE,413,
44475,55A088540,2006-02-21T05:00:00.000Z,0,RIVERSIDE AVE,413,
44476,55A088540,1995-12-18T05:00:00.000Z,69900,RIVERSIDE AVE,413,
44477,55A088540,2017-02-14T05:00:00.000Z,0,RIVERSIDE AVE,413,
44478,55A088540,2012-05-17T04:00:00.000Z,85000,RIVERSIDE AVE,413,
44479,55A088540,2004-08-12T04:00:00.000Z,0,RIVERSIDE AVE,413,
44480,55A088540,2004-04-28T04:00:00.000Z,135000,RIVERSIDE AVE,413,
44481,55A088540,1996-02-23T05:00:00.000Z,0,RIVERSIDE AVE,413,
44482,55A088550,1996-03-01T05:00:00.000Z,69900,RIVERSIDE AVE,411,
44483,55A088550,1994-09-19T04:00:00.000Z,22700,RIVERSIDE AVE,411,
44484,55A088560,2004-06-29T04:00:00.000Z,137000,RIVERSIDE AVE,409,
44485,55A088560,2000-09-27T04:00:00.000Z,86500,RIVERSIDE AVE,409,
44486,55A088560,1995-09-01T04:00:00.000Z,69900,RIVERSIDE AVE,409,
44487,55A088560,2006-09-26T04:00:00.000Z,103000,RIVERSIDE AVE,409,
44488,55A088560,1994-09-19T04:00:00.000Z,22700,RIVERSIDE AVE,409,
44489,55A088570,1996-07-29T04:00:00.000Z,66900,RIVERSIDE AVE,407,
44490,55A088570,2017-08-07T04:00:00.000Z,0,RIVERSIDE AVE,407,
44491,55A088570,1994-09-09T04:00:00.000Z,22700,RIVERSIDE AVE,407,
44492,55A088580,1995-11-09T05:00:00.000Z,69900,RIVERSIDE AVE,405,
44493,55A088580,1994-09-09T04:00:00.000Z,22700,RIVERSIDE AVE,405,
44494,55A088580,2013-09-05T04:00:00.000Z,129000,RIVERSIDE AVE,405,
44495,55A088590,1994-07-20T04:00:00.000Z,70200,RIVERSIDE AVE,403,
44496,55A088590,1994-06-21T04:00:00.000Z,22700,RIVERSIDE AVE,403,
44497,55A0885A0,1998-07-31T04:00:00.000Z,69900,RIVERSIDE AVE,328,
44498,55A0885A0,1997-03-07T05:00:00.000Z,65500,RIVERSIDE AVE,328,
44499,55A0885A0,1994-05-25T04:00:00.000Z,74900,RIVERSIDE AVE,328,
44500,55A088600,1993-10-29T04:00:00.000Z,87500,RIVERSIDE AVE,330,
44501,55A088600,1994-02-10T05:00:00.000Z,74900,RIVERSIDE AVE,330,
44502,55A088601,1995-10-25T04:00:00.000Z,69900,RIVERSIDE AVE,401,
44503,55A088601,1994-06-21T04:00:00.000Z,22700,RIVERSIDE AVE,401,
44504,55A088610,2012-01-18T05:00:00.000Z,450000,RIVERBLUFF CIR,100,
44505,55A088610,2007-12-18T05:00:00.000Z,499000,RIVERBLUFF CIR,100,
44506,55A088610,2014-07-30T04:00:00.000Z,540000,RIVERBLUFF CIR,100,
44507,55A088611,2010-01-27T05:00:00.000Z,145000,RIVERBLUFF CIR,117,
44508,55A088611,2005-08-10T04:00:00.000Z,145000,RIVERBLUFF CIR,117,
44509,55A088611,2015-06-29T04:00:00.000Z,630000,RIVERBLUFF CIR,117,
44510,55A088612,2008-11-24T05:00:00.000Z,381800,RIVERBLUFF CIR,119,
44511,55A088612,2014-10-10T04:00:00.000Z,333000,RIVERBLUFF CIR,119,
44512,55A088612,2016-05-27T04:00:00.000Z,420000,RIVERBLUFF CIR,119,
44513,55A088612,2007-03-01T05:00:00.000Z,104000,RIVERBLUFF CIR,119,
44514,55A088612,2011-07-19T04:00:00.000Z,350000,RIVERBLUFF CIR,119,
44515,55A088613,2006-08-04T04:00:00.000Z,110000,RIVERBLUFF CIR,121,
44516,55A088613,2018-05-10T04:00:00.000Z,590000,RIVERBLUFF CIR,121,
44517,55A088614,2012-06-01T04:00:00.000Z,450000,RIVERBLUFF CIR,123,
44518,55A088614,2011-08-05T04:00:00.000Z,88500,RIVERBLUFF CIR,123,
44519,55A088615,2007-05-31T04:00:00.000Z,407900,RIVERBLUFF CIR,125,
44520,55A088615,2007-03-28T04:00:00.000Z,0,RIVERBLUFF CIR,125,
44521,55A088615,2006-07-20T04:00:00.000Z,110000,RIVERBLUFF CIR,125,
44522,55A088616,2017-06-29T04:00:00.000Z,545000,RIVERBLUFF CIR,127,
44523,55A088616,2018-08-21T04:00:00.000Z,555000,RIVERBLUFF CIR,127,
44524,55A088616,2007-06-15T04:00:00.000Z,489000,RIVERBLUFF CIR,127,
44525,55A088617,2012-12-20T05:00:00.000Z,0,RIVERBLUFF CIR,101,
44526,55A088617,2014-05-16T04:00:00.000Z,116362,RIVERBLUFF CIR,101,
44527,55A088618,2012-12-20T05:00:00.000Z,0,RIVERBLUFF CIR,109,
44528,55A088618,2015-10-29T04:00:00.000Z,339000,RIVERBLUFF CIR,109,
44529,55A088618,2015-03-30T04:00:00.000Z,0,RIVERBLUFF CIR,109,
44530,55A088618,2017-10-02T04:00:00.000Z,335000,RIVERBLUFF CIR,109,
44531,55A088619,2012-12-20T05:00:00.000Z,0,RIVERBLUFF CIR,111,
44532,55A088619,2015-03-30T04:00:00.000Z,0,RIVERBLUFF CIR,111,
44533,55A088619,2015-11-23T05:00:00.000Z,325000,RIVERBLUFF CIR,111,
44534,55A08861A,2011-07-28T04:00:00.000Z,124000,RIVERBLUFF CIR,115,
44535,55A08861A,2009-09-25T04:00:00.000Z,120000,RIVERBLUFF CIR,115,
44536,55A08861A,2008-03-10T04:00:00.000Z,128000,RIVERBLUFF CIR,115,
44537,55A088620,2012-12-20T05:00:00.000Z,0,RIVERBLUFF CIR,102,
44538,55A088620,2014-06-13T04:00:00.000Z,95500,RIVERBLUFF CIR,102,
44539,55A088621,2010-07-13T04:00:00.000Z,88500,RIVERBLUFF CIR,120,
44540,55A088621,2015-09-30T04:00:00.000Z,440000,RIVERBLUFF CIR,120,
44541,55A088621,2011-07-11T04:00:00.000Z,395000,RIVERBLUFF CIR,120,
44542,55A088622,2005-09-16T04:00:00.000Z,90000,RIVERBLUFF CIR,124,
44543,55A08862A,2006-11-03T04:00:00.000Z,125000,RIVERBLUFF CIR,118,
44544,55A08862A,2017-02-22T05:00:00.000Z,437000,RIVERBLUFF CIR,118,
44545,55A08862A,2014-09-18T04:00:00.000Z,408000,RIVERBLUFF CIR,118,
44546,55A08862A,2005-08-10T04:00:00.000Z,95000,RIVERBLUFF CIR,118,
44547,55A08862A,2016-09-07T04:00:00.000Z,465000,RIVERBLUFF CIR,118,
44548,55A088630,2009-04-01T04:00:00.000Z,102500,RIVERBLUFF CIR,104,
44549,55A088630,2017-05-04T04:00:00.000Z,570000,RIVERBLUFF CIR,104,
44550,55A088640,2005-10-03T04:00:00.000Z,110000,RIVERBLUFF CIR,106,
44551,55A088640,2008-11-24T05:00:00.000Z,0,RIVERBLUFF CIR,106,
44552,55A088650,2006-10-27T04:00:00.000Z,116000,RIVERBLUFF CIR,108,
44553,55A088650,2011-10-03T04:00:00.000Z,59000,RIVERBLUFF CIR,108,
44554,55A088650,2014-03-13T04:00:00.000Z,128000,RIVERBLUFF CIR,108,
44555,55A088660,2013-09-26T04:00:00.000Z,400000,RIVERBLUFF CIR,110,
44556,55A088660,2012-12-20T05:00:00.000Z,0,RIVERBLUFF CIR,110,
44557,55A088670,2007-03-30T04:00:00.000Z,150000,RIVERBLUFF CIR,112,
44558,55A088680,2006-10-27T04:00:00.000Z,128000,RIVERBLUFF CIR,114,
44559,55A088680,2010-06-28T04:00:00.000Z,60000,RIVERBLUFF CIR,114,
44560,55A088680,2014-03-13T04:00:00.000Z,136000,RIVERBLUFF CIR,114,
44561,55A088690,2014-05-23T04:00:00.000Z,145000,RIVERBLUFF CIR,116,
44562,55A088690,2013-01-09T05:00:00.000Z,128000,RIVERBLUFF CIR,116,
44563,55A088690,2016-09-20T04:00:00.000Z,153000,RIVERBLUFF CIR,116,
44564,55A088690,2006-12-28T05:00:00.000Z,130000,RIVERBLUFF CIR,116,
44565,55A0886A0,2001-12-14T05:00:00.000Z,84000,RIVERSIDE AVE,332,
44566,55A0886A0,2000-10-23T04:00:00.000Z,70000,RIVERSIDE AVE,332,
44567,55A0886A0,2006-10-05T04:00:00.000Z,174900,RIVERSIDE AVE,332,
44568,55A0886A0,2001-01-10T05:00:00.000Z,0,RIVERSIDE AVE,332,
44569,55A0886A0,1993-10-29T04:00:00.000Z,0,RIVERSIDE AVE,332,
44570,55A0886A0,1994-03-28T04:00:00.000Z,75850,RIVERSIDE AVE,332,
44571,55A088700,2000-07-21T04:00:00.000Z,88000,RIVERSIDE AVE,334,
44572,55A088700,1994-04-26T04:00:00.000Z,76300,RIVERSIDE AVE,334,
44573,55A088700,1993-10-21T04:00:00.000Z,0,RIVERSIDE AVE,334,
44574,55A0887A0,1994-02-04T05:00:00.000Z,74900,RIVERSIDE AVE,336,
44575,55A0887A0,1993-10-21T04:00:00.000Z,0,RIVERSIDE AVE,336,
44576,55A0887A0,2015-01-05T05:00:00.000Z,0,RIVERSIDE AVE,336,
44577,55A0887A0,2010-05-18T04:00:00.000Z,150000,RIVERSIDE AVE,336,
44578,55A088800,2003-03-04T05:00:00.000Z,150000,RIVERSIDE AVE,0,
44579,55A088800,2009-03-31T04:00:00.000Z,0,RIVERSIDE AVE,0,
44580,55A088800,1988-12-23T05:00:00.000Z,10500,RIVERSIDE AVE,0,
44581,55A0888A0,2005-02-03T05:00:00.000Z,53722,RIVERSIDE AVE,292,
44582,55A0888A0,2005-05-03T04:00:00.000Z,94500,RIVERSIDE AVE,292,
44583,55A0888A0,2008-10-22T04:00:00.000Z,100000,RIVERSIDE AVE,292,
44584,55A0888AA,2009-03-31T04:00:00.000Z,0,RIVERSIDE AVE,0,
44585,55A0888B0,2007-12-20T05:00:00.000Z,90000,RIVERSIDE AVE,294,
44586,55A0888B0,2010-01-11T05:00:00.000Z,90000,RIVERSIDE AVE,294,
44587,55A0888B0,2013-08-15T04:00:00.000Z,77000,RIVERSIDE AVE,294,
44588,55A0888B0,2014-10-20T04:00:00.000Z,87500,RIVERSIDE AVE,294,
44589,55A0888C0,2007-12-20T05:00:00.000Z,90000,RIVERSIDE AVE,296,
44590,55A0888D0,2013-05-29T04:00:00.000Z,380000,RIVERSIDE AVE,298,
44591,55A0888D0,2012-04-16T04:00:00.000Z,56000,RIVERSIDE AVE,298,
44592,55A0888D0,2005-02-03T05:00:00.000Z,53722,RIVERSIDE AVE,298,
44593,55A0888D0,2007-02-12T05:00:00.000Z,126000,RIVERSIDE AVE,298,
44594,55A0888E0,2007-08-20T04:00:00.000Z,515000,CHESAPEAKE ST,1905,
44595,55A0888E0,2006-08-29T04:00:00.000Z,100000,CHESAPEAKE ST,1905,
44596,55A0888F0,2012-03-23T04:00:00.000Z,0,RIVERSIDE AVE,300,
44597,55A0888F0,2007-11-15T05:00:00.000Z,100000,RIVERSIDE AVE,300,
44598,55A0888F0,2011-11-16T05:00:00.000Z,0,RIVERSIDE AVE,300,
44599,55A0888F0,2009-08-06T04:00:00.000Z,499500,RIVERSIDE AVE,300,
44600,55A0888F0,2009-10-02T04:00:00.000Z,0,RIVERSIDE AVE,300,
44601,55A0888G0,2015-06-02T04:00:00.000Z,86400,RIVERSIDE AVE,302,
44602,55A0888G0,2007-10-15T04:00:00.000Z,90000,RIVERSIDE AVE,302,
44603,55A0888G0,2016-01-27T05:00:00.000Z,475000,RIVERSIDE AVE,302,
44604,55A0888G0,2014-05-28T04:00:00.000Z,81000,RIVERSIDE AVE,302,
44605,55A0888H0,2014-10-16T04:00:00.000Z,87500,RIVERSIDE AVE,304,
44606,55A0888H0,2008-02-14T05:00:00.000Z,65000,RIVERSIDE AVE,304,
44607,55A0888H0,2012-10-10T04:00:00.000Z,80000,RIVERSIDE AVE,304,
44608,55A0888I0,2008-04-22T04:00:00.000Z,320000,RIVERSIDE AVE,306,
44609,55A0888I0,2007-05-25T04:00:00.000Z,30000,RIVERSIDE AVE,306,
44610,55A0888J0,2008-05-09T04:00:00.000Z,320000,RIVERSIDE AVE,308,
44611,55A0888J0,2007-05-25T04:00:00.000Z,30000,RIVERSIDE AVE,308,
44612,55A088900,1990-09-28T04:00:00.000Z,150000,RIVERSIDE AVE,329,
44613,55A089100,2003-10-29T04:00:00.000Z,20000,CHESAPEAKE ST,1729,
44614,55A089100,1975-08-15T04:00:00.000Z,28500,CHESAPEAKE ST,1729,
44615,55A089200,1993-06-22T04:00:00.000Z,0,CHESAPEAKE ST,1731,
44616,55A089200,1983-09-30T04:00:00.000Z,0,CHESAPEAKE ST,1731,
44617,55A089300,1987-07-15T04:00:00.000Z,63000,CHESAPEAKE ST,1733,
44618,55A089300,2010-05-28T04:00:00.000Z,150000,CHESAPEAKE ST,1733,
44619,55A089300,1978-11-20T05:00:00.000Z,44500,CHESAPEAKE ST,1733,
44620,55A090000,1983-06-01T04:00:00.000Z,62950,CHESAPEAKE ST,1803,
44621,55A091000,2005-05-10T04:00:00.000Z,0,CHESAPEAKE ST,0,
44622,55A091000,2003-08-26T04:00:00.000Z,0,CHESAPEAKE ST,0,
44623,55A091000,2001-03-19T04:00:00.000Z,0,CHESAPEAKE ST,0,
44624,55A092000,2003-08-26T04:00:00.000Z,0,CHESAPEAKE ST,1803-1/2,
44625,55A093000,1976-07-03T04:00:00.000Z,0,CHESAPEAKE ST,1805,
44626,55A093000,1996-08-01T04:00:00.000Z,50000,CHESAPEAKE ST,1805,
44627,55A094000,1977-07-08T04:00:00.000Z,42000,RIVERSIDE AVE,0,
44628,55A094100,2000-04-26T04:00:00.000Z,47500,RIVERSIDE AVE,301-A,
44629,55A094100,1999-10-01T04:00:00.000Z,29351,RIVERSIDE AVE,301-A,
44630,55A094100,1994-08-10T04:00:00.000Z,0,RIVERSIDE AVE,301-A,
44631,55A094100,1992-10-06T04:00:00.000Z,54000,RIVERSIDE AVE,301-A,
44632,55A094101,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,317,A&B
44633,55A094110,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,319,A&B
44634,55A094120,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,321,A&B
44635,55A094130,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,323,A&B
44636,55A0941A0,2013-02-07T05:00:00.000Z,0,RIVERSIDE AVE,301-B,
44637,55A0941A0,2005-02-14T05:00:00.000Z,126000,RIVERSIDE AVE,301-B,
44638,55A0941A0,1983-09-30T04:00:00.000Z,36000,RIVERSIDE AVE,301-B,
44639,55A094200,2006-04-04T04:00:00.000Z,138000,RIVERSIDE AVE,303-A,
44640,55A094200,2016-06-14T04:00:00.000Z,156900,RIVERSIDE AVE,303-A,
44641,55A094200,1983-11-30T05:00:00.000Z,37500,RIVERSIDE AVE,303-A,
44642,55A0942A0,1984-08-13T04:00:00.000Z,36000,RIVERSIDE AVE,303-B,
44643,55A0942A0,2014-05-16T04:00:00.000Z,0,RIVERSIDE AVE,303-B,
44644,55A0942A0,1989-08-31T04:00:00.000Z,45500,RIVERSIDE AVE,303-B,
44645,55A094300,1983-08-29T04:00:00.000Z,36800,RIVERSIDE AVE,305-A,
44646,55A094300,2017-09-07T04:00:00.000Z,150000,RIVERSIDE AVE,305-A,
44647,55A094300,2016-09-09T04:00:00.000Z,0,RIVERSIDE AVE,305-A,
44648,55A0943A0,1999-12-01T05:00:00.000Z,62000,RIVERSIDE AVE,305-B,
44649,55A0943A0,1991-10-28T04:00:00.000Z,50000,RIVERSIDE AVE,305-B,
44650,55A0943A0,2007-06-12T04:00:00.000Z,0,RIVERSIDE AVE,305-B,
44651,55A0943A0,1987-06-02T04:00:00.000Z,38000,RIVERSIDE AVE,305-B,
44652,55A094400,2006-07-25T04:00:00.000Z,0,RIVERSIDE AVE,307-A,
44653,55A094400,2005-03-25T04:00:00.000Z,115000,RIVERSIDE AVE,307-A,
44654,55A094400,1992-06-30T04:00:00.000Z,50650,RIVERSIDE AVE,307-A,
44655,55A094400,1985-07-31T04:00:00.000Z,35000,RIVERSIDE AVE,307-A,
44656,55A094400,2009-05-15T04:00:00.000Z,135000,RIVERSIDE AVE,307-A,
44657,55A0944A0,1994-02-15T05:00:00.000Z,53900,RIVERSIDE AVE,307-B,
44658,55A0944A0,2006-10-26T04:00:00.000Z,105000,RIVERSIDE AVE,307-B,
44659,55A0944A0,1985-08-02T04:00:00.000Z,35000,RIVERSIDE AVE,307-B,
44660,55A094500,1979-12-03T05:00:00.000Z,0,RIVERSIDE AVE,309,A&B
44661,55A094600,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,311,A&B
44662,55A094700,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,313,A&B
44663,55A094800,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,315,A&B
44664,55A094900,1900-01-01T05:00:00.000Z,0,RIVERSIDE AVE,,
44665,55A095000,1999-09-08T04:00:00.000Z,128000,SHORT 18TH ST,1502,
44666,55A095000,1995-01-31T05:00:00.000Z,106700,SHORT 18TH ST,1502,
44667,55A095000,1989-11-03T04:00:00.000Z,79500,SHORT 18TH ST,1502,
44668,55A095100,1989-07-14T04:00:00.000Z,64900,SHORT 18TH ST,1500,
44669,55A095100,1972-01-28T05:00:00.000Z,3400,SHORT 18TH ST,1500,
44670,55A096000,1992-03-19T04:00:00.000Z,54000,SHORT 18TH ST,1504,
44671,55A096000,1991-11-22T05:00:00.000Z,51051,SHORT 18TH ST,1504,
44672,55A097000,1992-01-31T05:00:00.000Z,90000,SHORT 18TH ST,1506,
44673,55A097000,1984-03-28T04:00:00.000Z,73000,SHORT 18TH ST,1506,
44674,55A097000,2006-04-11T04:00:00.000Z,0,SHORT 18TH ST,1506,
44675,55A098000,1984-12-01T05:00:00.000Z,0,SHORT 18TH ST,1508,
44676,55A098000,2015-01-06T05:00:00.000Z,0,SHORT 18TH ST,1508,
44677,55A098000,2017-05-09T04:00:00.000Z,0,SHORT 18TH ST,1508,
44678,55A098000,1962-01-01T05:00:00.000Z,14750,SHORT 18TH ST,1508,
44679,55A099000,2002-02-06T05:00:00.000Z,137500,SHORT 18TH ST,1510,
44680,55A099000,2001-12-11T05:00:00.000Z,0,SHORT 18TH ST,1510,
44681,55A099000,2010-09-13T04:00:00.000Z,0,SHORT 18TH ST,1510,
44682,55A099100,2012-07-06T04:00:00.000Z,322000,CHESAPEAKE ST,1725,
44683,55A099100,2011-10-05T04:00:00.000Z,71000,CHESAPEAKE ST,1725,
44684,55A099100,2005-04-26T04:00:00.000Z,90000,CHESAPEAKE ST,1725,
44685,55A099100,2016-04-01T04:00:00.000Z,420000,CHESAPEAKE ST,1725,
44686,55A099100,2003-11-26T05:00:00.000Z,365000,CHESAPEAKE ST,1725,
44687,55A099100,2005-04-26T04:00:00.000Z,90000,CHESAPEAKE ST,1725,
44688,55A099100,2003-11-26T05:00:00.000Z,465000,CHESAPEAKE ST,1725,
44689,55A099100,2003-10-29T04:00:00.000Z,465000,CHESAPEAKE ST,1725,
44690,55A099200,2003-10-29T04:00:00.000Z,465000,CHESAPEAKE ST,1723,
44691,55A099200,2011-10-05T04:00:00.000Z,71000,CHESAPEAKE ST,1723,
44692,55A099200,2005-04-22T04:00:00.000Z,90000,CHESAPEAKE ST,1723,
44693,55A099200,2005-04-22T04:00:00.000Z,90000,CHESAPEAKE ST,1723,
44694,55A099200,2003-11-26T05:00:00.000Z,365000,CHESAPEAKE ST,1723,
44695,55A099200,2003-11-26T05:00:00.000Z,465000,CHESAPEAKE ST,1723,
44696,55A099200,2012-02-01T05:00:00.000Z,280726,CHESAPEAKE ST,1723,
44697,55A099300,2005-01-03T05:00:00.000Z,67000,CHESAPEAKE ST,1515,
44698,55A099300,2003-10-29T04:00:00.000Z,465000,CHESAPEAKE ST,1515,
44699,55A099300,2003-11-26T05:00:00.000Z,100000,CHESAPEAKE ST,1515,
44700,55A099300,2005-01-03T05:00:00.000Z,67000,CHESAPEAKE ST,1515,
44701,55A099300,2003-11-26T05:00:00.000Z,465000,CHESAPEAKE ST,1515,
44702,55A099400,2003-11-26T05:00:00.000Z,465000,CHESAPEAKE ST,1513,
44703,55A099400,2019-02-26T05:00:00.000Z,0,CHESAPEAKE ST,1513,
44704,55A099400,2005-05-09T04:00:00.000Z,80000,CHESAPEAKE ST,1513,
44705,55A099400,2003-10-29T04:00:00.000Z,465000,CHESAPEAKE ST,1513,
44706,55A099400,2005-05-09T04:00:00.000Z,80000,CHESAPEAKE ST,1513,
44707,55A099400,2003-11-26T05:00:00.000Z,100000,CHESAPEAKE ST,1513,
44708,55A100000,1970-06-16T04:00:00.000Z,16900,CHESAPEAKE ST,1511,
44709,55A100000,1987-11-17T05:00:00.000Z,0,CHESAPEAKE ST,1511,
44710,55A100000,1998-06-17T04:00:00.000Z,0,CHESAPEAKE ST,1511,
44711,55A101000,1998-06-17T04:00:00.000Z,0,CHESAPEAKE ST,1509,
44712,55A101000,1971-03-01T05:00:00.000Z,16900,CHESAPEAKE ST,1509,
44713,55A101000,1987-11-17T05:00:00.000Z,0,CHESAPEAKE ST,1509,
44714,55A102000,1980-07-25T04:00:00.000Z,38500,CHESAPEAKE ST,1507,
44715,55A102000,1984-04-27T04:00:00.000Z,48500,CHESAPEAKE ST,1507,
44716,55A102000,2004-03-23T04:00:00.000Z,124700,CHESAPEAKE ST,1507,
44717,55A103000,2015-06-23T04:00:00.000Z,176000,CHESAPEAKE ST,1505,
44718,55A103000,1970-08-24T04:00:00.000Z,15700,CHESAPEAKE ST,1505,
44719,55A103000,2011-06-06T04:00:00.000Z,0,CHESAPEAKE ST,1505,
44720,55A104000,1992-02-05T05:00:00.000Z,57500,CHESAPEAKE ST,1503,
44721,55A104000,2017-02-01T05:00:00.000Z,242000,CHESAPEAKE ST,1503,
44722,55A104000,1978-09-05T04:00:00.000Z,0,CHESAPEAKE ST,1503,
44723,55A104000,2011-05-25T04:00:00.000Z,210000,CHESAPEAKE ST,1503,
44724,55A105000,1992-05-18T04:00:00.000Z,0,CHESAPEAKE ST,1501,
44725,55A105000,2016-05-31T04:00:00.000Z,289000,CHESAPEAKE ST,1501,
44726,55A105000,1992-03-04T05:00:00.000Z,0,CHESAPEAKE ST,1501,
44727,55A105000,2017-02-23T05:00:00.000Z,0,CHESAPEAKE ST,1501,
44728,55A106000,2011-09-16T04:00:00.000Z,0,18TH ST NE,210,
44729,55A106000,1999-07-01T04:00:00.000Z,178000,18TH ST NE,210,
44730,55A106000,2011-09-16T04:00:00.000Z,0,18TH ST NE,210,
44731,55A106000,1989-05-31T04:00:00.000Z,160000,18TH ST NE,210,
44732,55A106000,1983-05-03T04:00:00.000Z,27000,18TH ST NE,210,
44733,55A106000,2008-09-05T04:00:00.000Z,0,18TH ST NE,210,
44734,55A107000,2002-05-20T04:00:00.000Z,75000,18TH ST NE,214,
44735,55A107000,1968-03-15T04:00:00.000Z,8000,18TH ST NE,214,
44736,55A108000,1983-11-01T04:00:00.000Z,47000,CHESAPEAKE ST,0,
44737,55A109000,1983-11-01T04:00:00.000Z,47000,CHESAPEAKE ST,1504,
44738,55A110000,2016-01-30T05:00:00.000Z,0,CHESAPEAKE ST,0,
44739,55A110000,1973-09-28T04:00:00.000Z,1800,CHESAPEAKE ST,0,
44740,55A111000,1969-03-25T04:00:00.000Z,17000,CHESAPEAKE ST,1508,
44741,55A111000,2016-01-30T05:00:00.000Z,0,CHESAPEAKE ST,1508,
44742,55A112000,1995-07-06T04:00:00.000Z,0,CHESAPEAKE ST,1510,
44743,55A112000,1987-08-14T04:00:00.000Z,0,CHESAPEAKE ST,1510,
44744,55A112000,2004-11-01T04:00:00.000Z,169900,CHESAPEAKE ST,1510,
44745,55A113000,1978-02-14T05:00:00.000Z,32500,CHESAPEAKE ST,1512,
44746,55A113000,2017-09-15T04:00:00.000Z,476500,CHESAPEAKE ST,1512,
44747,55A113000,1996-10-24T04:00:00.000Z,0,CHESAPEAKE ST,1512,
44748,55A113000,1998-05-20T04:00:00.000Z,0,CHESAPEAKE ST,1512,
44749,55A113000,1998-03-06T05:00:00.000Z,142000,CHESAPEAKE ST,1512,
44750,55A113000,1999-03-22T04:00:00.000Z,0,CHESAPEAKE ST,1512,
44751,55A114000,1999-03-22T04:00:00.000Z,0,CHESAPEAKE ST,1514,
44752,55A114000,1978-07-27T04:00:00.000Z,5250,CHESAPEAKE ST,1514,
44753,55A114000,1999-06-08T04:00:00.000Z,30000,CHESAPEAKE ST,1514,
44754,55A114000,1996-10-24T04:00:00.000Z,0,CHESAPEAKE ST,1514,
44755,55A114000,1998-03-06T05:00:00.000Z,142000,CHESAPEAKE ST,1514,
44756,55A115000,2008-12-04T05:00:00.000Z,246000,E MARKET ST,1601,
44757,55A115000,1998-06-30T04:00:00.000Z,110500,E MARKET ST,1601,
44758,55A115000,2005-03-10T05:00:00.000Z,265000,E MARKET ST,1601,
44759,55A115000,1989-03-21T04:00:00.000Z,51600,E MARKET ST,1601,
44760,55A115000,2007-10-11T04:00:00.000Z,275000,E MARKET ST,1601,
44761,55A115100,2008-08-20T04:00:00.000Z,80000,18TH ST NE,208,
44762,55A115100,2008-03-13T04:00:00.000Z,0,18TH ST NE,208,
44763,55A115100,1977-04-25T04:00:00.000Z,2900,18TH ST NE,208,
44764,55A115100,2018-03-09T05:00:00.000Z,95500,18TH ST NE,208,
44765,55A115200,1977-04-25T04:00:00.000Z,2600,E MARKET ST,1603,
44766,55A115200,2010-07-09T04:00:00.000Z,0,E MARKET ST,1603,
44767,55A116000,1994-12-19T05:00:00.000Z,115000,E MARKET ST,1607,
44768,55A116000,1992-11-04T05:00:00.000Z,0,E MARKET ST,1607,
44769,55A117000,1987-07-17T04:00:00.000Z,0,E MARKET ST,1609,
44770,55A117000,1966-03-31T04:00:00.000Z,8500,E MARKET ST,1609,
44771,55A118000,1984-04-03T04:00:00.000Z,55000,E MARKET ST,1611,
44772,55A118000,1991-11-15T05:00:00.000Z,119000,E MARKET ST,1611,
44773,55A118000,2018-02-23T05:00:00.000Z,0,E MARKET ST,1611,
44774,55A120000,2009-03-16T04:00:00.000Z,225000,E MARKET ST,1613,
44775,55A120000,1998-07-15T04:00:00.000Z,99000,E MARKET ST,1613,
44776,55A120000,2005-03-31T04:00:00.000Z,209000,E MARKET ST,1613,
44777,55A120000,1991-08-15T04:00:00.000Z,84500,E MARKET ST,1613,
